r_azon,szakmacsoport_kod,szakmacsoport_nev,is_terapia
140825710,57,Fizioterápia,1
142025721,57,Fizioterápia,1
142027411,57,Fizioterápia,1
142125710,57,Fizioterápia,1
142127410,57,Fizioterápia,1
142127420,57,Fizioterápia,1
1421N7410,57,Fizioterápia,1
1421N7420,57,Fizioterápia,1
142225720,57,Fizioterápia,1
142227410,57,Fizioterápia,1
142227420,57,Fizioterápia,1
142325710,57,Fizioterápia,1
142325720,57,Fizioterápia,1
142327410,57,Fizioterápia,1
143925720,57,Fizioterápia,1
143925721,57,Fizioterápia,1
143925722,57,Fizioterápia,1
14A225712,57,Fizioterápia,1
14A227410,57,Fizioterápia,1
150125701,57,Fizioterápia,1
150125703,57,Fizioterápia,1
150125710,57,Fizioterápia,1
150125711,57,Fizioterápia,1
150125712,57,Fizioterápia,1
150125713,57,Fizioterápia,1
150125714,57,Fizioterápia,1
150125715,57,Fizioterápia,1
150125716,57,Fizioterápia,1
150125717,57,Fizioterápia,1
150125718,57,Fizioterápia,1
150125719,57,Fizioterápia,1
15012571A,57,Fizioterápia,1
15012571B,57,Fizioterápia,1
15012571C,57,Fizioterápia,1
15012571D,57,Fizioterápia,1
15012571E,57,Fizioterápia,1
15012571F,57,Fizioterápia,1
15012571G,57,Fizioterápia,1
15012571H,57,Fizioterápia,1
15012571I,57,Fizioterápia,1
15012571J,57,Fizioterápia,1
15012571K,57,Fizioterápia,1
150125722,57,Fizioterápia,1
150125723,57,Fizioterápia,1
150125724,57,Fizioterápia,1
150125725,57,Fizioterápia,1
150125726,57,Fizioterápia,1
150125727,57,Fizioterápia,1
150125730,57,Fizioterápia,1
150125752,57,Fizioterápia,1
150127410,57,Fizioterápia,1
150127411,57,Fizioterápia,1
150127412,57,Fizioterápia,1
150127413,57,Fizioterápia,1
150127414,57,Fizioterápia,1
150127415,57,Fizioterápia,1
150127416,57,Fizioterápia,1
150127417,57,Fizioterápia,1
150127420,57,Fizioterápia,1
1501P5716,57,Fizioterápia,1
150225701,57,Fizioterápia,1
150225711,57,Fizioterápia,1
150225712,57,Fizioterápia,1
150225713,57,Fizioterápia,1
150225714,57,Fizioterápia,1
150225715,57,Fizioterápia,1
150225721,57,Fizioterápia,1
150227411,57,Fizioterápia,1
150325701,57,Fizioterápia,1
150325721,57,Fizioterápia,1
150327410,57,Fizioterápia,1
150327411,57,Fizioterápia,1
150425710,57,Fizioterápia,1
150457100,57,Fizioterápia,1
150525700,57,Fizioterápia,1
150525701,57,Fizioterápia,1
150525702,57,Fizioterápia,1
150525710,57,Fizioterápia,1
150525713,57,Fizioterápia,1
150525714,57,Fizioterápia,1
150525715,57,Fizioterápia,1
150525716,57,Fizioterápia,1
150525717,57,Fizioterápia,1
150525751,57,Fizioterápia,1
150525752,57,Fizioterápia,1
150525753,57,Fizioterápia,1
150615710,57,Fizioterápia,1
150625710,57,Fizioterápia,1
150627410,57,Fizioterápia,1
150825710,57,Fizioterápia,1
150825711,57,Fizioterápia,1
150827410,57,Fizioterápia,1
150925710,57,Fizioterápia,1
151025710,57,Fizioterápia,1
151027410,57,Fizioterápia,1
151027420,57,Fizioterápia,1
151225721,57,Fizioterápia,1
151227411,57,Fizioterápia,1
151425721,57,Fizioterápia,1
151427411,57,Fizioterápia,1
151427412,57,Fizioterápia,1
152025710,57,Fizioterápia,1
152025751,57,Fizioterápia,1
152325701,57,Fizioterápia,1
152325710,57,Fizioterápia,1
152525700,57,Fizioterápia,1
152525710,57,Fizioterápia,1
152527411,57,Fizioterápia,1
154527411,57,Fizioterápia,1
160077419,57,Fizioterápia,1
160125701,57,Fizioterápia,1
160125721,57,Fizioterápia,1
160125722,57,Fizioterápia,1
160125725,57,Fizioterápia,1
160127411,57,Fizioterápia,1
160127412,57,Fizioterápia,1
160127413,57,Fizioterápia,1
160127414,57,Fizioterápia,1
160127415,57,Fizioterápia,1
160127416,57,Fizioterápia,1
160127417,57,Fizioterápia,1
160225710,57,Fizioterápia,1
160327410,57,Fizioterápia,1
160425701,57,Fizioterápia,1
160425711,57,Fizioterápia,1
160725721,57,Fizioterápia,1
160725722,57,Fizioterápia,1
160725723,57,Fizioterápia,1
160725791,57,Fizioterápia,1
160727411,57,Fizioterápia,1
160727421,57,Fizioterápia,1
160825711,57,Fizioterápia,1
160825712,57,Fizioterápia,1
160825713,57,Fizioterápia,1
160825714,57,Fizioterápia,1
160825731,57,Fizioterápia,1
160827411,57,Fizioterápia,1
1608G4501,57,Fizioterápia,1
162025721,57,Fizioterápia,1
162225701,57,Fizioterápia,1
162225721,57,Fizioterápia,1
162227411,57,Fizioterápia,1
162425711,57,Fizioterápia,1
162425720,57,Fizioterápia,1
162425721,57,Fizioterápia,1
162425750,57,Fizioterápia,1
16242FI01,57,Fizioterápia,1
164625711,57,Fizioterápia,1
164625721,57,Fizioterápia,1
164625722,57,Fizioterápia,1
165425720,57,Fizioterápia,1
165425721,57,Fizioterápia,1
165427410,57,Fizioterápia,1
165525721,57,Fizioterápia,1
165527410,57,Fizioterápia,1
170125710,57,Fizioterápia,1
170125750,57,Fizioterápia,1
170127411,57,Fizioterápia,1
170127541,57,Fizioterápia,1
170225701,57,Fizioterápia,1
170225702,57,Fizioterápia,1
170225703,57,Fizioterápia,1
1702N5701,57,Fizioterápia,1
1702N5702,57,Fizioterápia,1
170325701,57,Fizioterápia,1
170325702,57,Fizioterápia,1
170325710,57,Fizioterápia,1
170325751,57,Fizioterápia,1
170327541,57,Fizioterápia,1
170327542,57,Fizioterápia,1
170327543,57,Fizioterápia,1
170327544,57,Fizioterápia,1
170327545,57,Fizioterápia,1
170327546,57,Fizioterápia,1
170327547,57,Fizioterápia,1
170425701,57,Fizioterápia,1
170425702,57,Fizioterápia,1
170425720,57,Fizioterápia,1
170425750,57,Fizioterápia,1
172125700,57,Fizioterápia,1
172125720,57,Fizioterápia,1
172125750,57,Fizioterápia,1
172127411,57,Fizioterápia,1
172127412,57,Fizioterápia,1
180087544,57,Fizioterápia,1
180125700,57,Fizioterápia,1
180125704,57,Fizioterápia,1
180125705,57,Fizioterápia,1
180125706,57,Fizioterápia,1
180125714,57,Fizioterápia,1
180125741,57,Fizioterápia,1
180125751,57,Fizioterápia,1
180125752,57,Fizioterápia,1
180127411,57,Fizioterápia,1
180127412,57,Fizioterápia,1
180127413,57,Fizioterápia,1
180127414,57,Fizioterápia,1
180127541,57,Fizioterápia,1
180127542,57,Fizioterápia,1
180127543,57,Fizioterápia,1
180127544,57,Fizioterápia,1
180127545,57,Fizioterápia,1
180127546,57,Fizioterápia,1
180127547,57,Fizioterápia,1
180127548,57,Fizioterápia,1
180127549,57,Fizioterápia,1
180127550,57,Fizioterápia,1
180325700,57,Fizioterápia,1
180325701,57,Fizioterápia,1
180325702,57,Fizioterápia,1
180325720,57,Fizioterápia,1
180325750,57,Fizioterápia,1
180325751,57,Fizioterápia,1
1803N5750,57,Fizioterápia,1
1803N7410,57,Fizioterápia,1
1803N7411,57,Fizioterápia,1
180425700,57,Fizioterápia,1
180425711,57,Fizioterápia,1
180425712,57,Fizioterápia,1
180425741,57,Fizioterápia,1
180425751,57,Fizioterápia,1
180427411,57,Fizioterápia,1
180525710,57,Fizioterápia,1
180625752,57,Fizioterápia,1
180725701,57,Fizioterápia,1
180725721,57,Fizioterápia,1
180725751,57,Fizioterápia,1
180725752,57,Fizioterápia,1
180727541,57,Fizioterápia,1
182325701,57,Fizioterápia,1
182325710,57,Fizioterápia,1
182325720,57,Fizioterápia,1
182327541,57,Fizioterápia,1
186325771,57,Fizioterápia,1
186327541,57,Fizioterápia,1
186725712,57,Fizioterápia,1
186727411,57,Fizioterápia,1
190025701,57,Fizioterápia,1
190025722,57,Fizioterápia,1
190025751,57,Fizioterápia,1
190027540,57,Fizioterápia,1
190075709,57,Fizioterápia,1
190077415,57,Fizioterápia,1
190085707,57,Fizioterápia,1
190085708,57,Fizioterápia,1
190085709,57,Fizioterápia,1
190085716,57,Fizioterápia,1
190085728,57,Fizioterápia,1
190085730,57,Fizioterápia,1
190087413,57,Fizioterápia,1
190125711,57,Fizioterápia,1
190125712,57,Fizioterápia,1
190125713,57,Fizioterápia,1
190125751,57,Fizioterápia,1
190325701,57,Fizioterápia,1
190325710,57,Fizioterápia,1
190325712,57,Fizioterápia,1
190325713,57,Fizioterápia,1
190325714,57,Fizioterápia,1
190425700,57,Fizioterápia,1
190525710,57,Fizioterápia,1
190725701,57,Fizioterápia,1
190825701,57,Fizioterápia,1
190825710,57,Fizioterápia,1
190825711,57,Fizioterápia,1
190825720,57,Fizioterápia,1
190925701,57,Fizioterápia,1
190925710,57,Fizioterápia,1
190925711,57,Fizioterápia,1
190925712,57,Fizioterápia,1
191125710,57,Fizioterápia,1
191125711,57,Fizioterápia,1
191225700,57,Fizioterápia,1
191225701,57,Fizioterápia,1
191225702,57,Fizioterápia,1
191225710,57,Fizioterápia,1
191225720,57,Fizioterápia,1
191225730,57,Fizioterápia,1
191225740,57,Fizioterápia,1
192125701,57,Fizioterápia,1
192225710,57,Fizioterápia,1
192225720,57,Fizioterápia,1
192325701,57,Fizioterápia,1
193125711,57,Fizioterápia,1
193325720,57,Fizioterápia,1
193325750,57,Fizioterápia,1
193925710,57,Fizioterápia,1
193925750,57,Fizioterápia,1
194225710,57,Fizioterápia,1
194425710,57,Fizioterápia,1
194425711,57,Fizioterápia,1
194425712,57,Fizioterápia,1
195025701,57,Fizioterápia,1
195425703,57,Fizioterápia,1
195425710,57,Fizioterápia,1
195425711,57,Fizioterápia,1
195425712,57,Fizioterápia,1
196125701,57,Fizioterápia,1
196225702,57,Fizioterápia,1
196225703,57,Fizioterápia,1
196825710,57,Fizioterápia,1
196825714,57,Fizioterápia,1
196825720,57,Fizioterápia,1
196925701,57,Fizioterápia,1
196925702,57,Fizioterápia,1
196925703,57,Fizioterápia,1
196925704,57,Fizioterápia,1
196925710,57,Fizioterápia,1
196925901,57,Fizioterápia,1
196935733,57,Fizioterápia,1
196935734,57,Fizioterápia,1
196935736,57,Fizioterápia,1
199525701,57,Fizioterápia,1
199525710,57,Fizioterápia,1
200121283,57,Fizioterápia,1
200125710,57,Fizioterápia,1
200125720,57,Fizioterápia,1
200125730,57,Fizioterápia,1
200125750,57,Fizioterápia,1
200125751,57,Fizioterápia,1
200125752,57,Fizioterápia,1
200125753,57,Fizioterápia,1
200125754,57,Fizioterápia,1
200225720,57,Fizioterápia,1
200225721,57,Fizioterápia,1
200225722,57,Fizioterápia,1
200225742,57,Fizioterápia,1
200227410,57,Fizioterápia,1
200227420,57,Fizioterápia,1
200325701,57,Fizioterápia,1
200325791,57,Fizioterápia,1
200327410,57,Fizioterápia,1
200425701,57,Fizioterápia,1
200425702,57,Fizioterápia,1
200425703,57,Fizioterápia,1
200425704,57,Fizioterápia,1
200425901,57,Fizioterápia,1
202025720,57,Fizioterápia,1
202027411,57,Fizioterápia,1
2020N5710,57,Fizioterápia,1
202125701,57,Fizioterápia,1
202225701,57,Fizioterápia,1
202225702,57,Fizioterápia,1
202227411,57,Fizioterápia,1
202235701,57,Fizioterápia,1
206827411,57,Fizioterápia,1
206935733,57,Fizioterápia,1
206935734,57,Fizioterápia,1
206935736,57,Fizioterápia,1
207025710,57,Fizioterápia,1
210125701,57,Fizioterápia,1
210127411,57,Fizioterápia,1
210127412,57,Fizioterápia,1
210127413,57,Fizioterápia,1
220125710,57,Fizioterápia,1
220125720,57,Fizioterápia,1
220125721,57,Fizioterápia,1
220125722,57,Fizioterápia,1
220125723,57,Fizioterápia,1
220125740,57,Fizioterápia,1
220127411,57,Fizioterápia,1
220127412,57,Fizioterápia,1
220127413,57,Fizioterápia,1
220127414,57,Fizioterápia,1
220127420,57,Fizioterápia,1
220127540,57,Fizioterápia,1
220127541,57,Fizioterápia,1
220327410,57,Fizioterápia,1
223725711,57,Fizioterápia,1
223725720,57,Fizioterápia,1
223725721,57,Fizioterápia,1
223725722,57,Fizioterápia,1
223725723,57,Fizioterápia,1
223725724,57,Fizioterápia,1
223725730,57,Fizioterápia,1
223725731,57,Fizioterápia,1
223725732,57,Fizioterápia,1
223725733,57,Fizioterápia,1
223725734,57,Fizioterápia,1
223725740,57,Fizioterápia,1
223725741,57,Fizioterápia,1
223725742,57,Fizioterápia,1
223725743,57,Fizioterápia,1
223725744,57,Fizioterápia,1
223727450,57,Fizioterápia,1
223727451,57,Fizioterápia,1
223727452,57,Fizioterápia,1
223727453,57,Fizioterápia,1
223727454,57,Fizioterápia,1
227225701,57,Fizioterápia,1
227225720,57,Fizioterápia,1
230125702,57,Fizioterápia,1
230125703,57,Fizioterápia,1
230125722,57,Fizioterápia,1
230125723,57,Fizioterápia,1
230125724,57,Fizioterápia,1
230125725,57,Fizioterápia,1
230127402,57,Fizioterápia,1
230127412,57,Fizioterápia,1
230127413,57,Fizioterápia,1
232327411,57,Fizioterápia,1
232327412,57,Fizioterápia,1
250125731,57,Fizioterápia,1
250125741,57,Fizioterápia,1
250125751,57,Fizioterápia,1
250127411,57,Fizioterápia,1
250127412,57,Fizioterápia,1
250127421,57,Fizioterápia,1
250527411,57,Fizioterápia,1
250527412,57,Fizioterápia,1
250527413,57,Fizioterápia,1
250527414,57,Fizioterápia,1
250527415,57,Fizioterápia,1
250527416,57,Fizioterápia,1
250527417,57,Fizioterápia,1
250527418,57,Fizioterápia,1
250527419,57,Fizioterápia,1
250527420,57,Fizioterápia,1
250527421,57,Fizioterápia,1
250527422,57,Fizioterápia,1
250527423,57,Fizioterápia,1
250527424,57,Fizioterápia,1
250527425,57,Fizioterápia,1
250527426,57,Fizioterápia,1
250527427,57,Fizioterápia,1
250527428,57,Fizioterápia,1
250527429,57,Fizioterápia,1
250527430,57,Fizioterápia,1
250527431,57,Fizioterápia,1
250527432,57,Fizioterápia,1
250527433,57,Fizioterápia,1
250527434,57,Fizioterápia,1
250527435,57,Fizioterápia,1
250527436,57,Fizioterápia,1
250527437,57,Fizioterápia,1
250527438,57,Fizioterápia,1
260125700,57,Fizioterápia,1
260125720,57,Fizioterápia,1
260125721,57,Fizioterápia,1
260125741,57,Fizioterápia,1
260125750,57,Fizioterápia,1
260127411,57,Fizioterápia,1
270125700,57,Fizioterápia,1
270125720,57,Fizioterápia,1
270125750,57,Fizioterápia,1
272325701,57,Fizioterápia,1
272325720,57,Fizioterápia,1
280125701,57,Fizioterápia,1
280125702,57,Fizioterápia,1
280125711,57,Fizioterápia,1
280125712,57,Fizioterápia,1
280125720,57,Fizioterápia,1
280125721,57,Fizioterápia,1
280125722,57,Fizioterápia,1
280125723,57,Fizioterápia,1
280125750,57,Fizioterápia,1
280127411,57,Fizioterápia,1
280127412,57,Fizioterápia,1
280127413,57,Fizioterápia,1
281225711,57,Fizioterápia,1
281225741,57,Fizioterápia,1
290125700,57,Fizioterápia,1
290125711,57,Fizioterápia,1
290125715,57,Fizioterápia,1
290125740,57,Fizioterápia,1
290125741,57,Fizioterápia,1
290125742,57,Fizioterápia,1
290125744,57,Fizioterápia,1
290125750,57,Fizioterápia,1
290125751,57,Fizioterápia,1
290127414,57,Fizioterápia,1
290127415,57,Fizioterápia,1
290425701,57,Fizioterápia,1
310125721,57,Fizioterápia,1
310127411,57,Fizioterápia,1
310127412,57,Fizioterápia,1
310127413,57,Fizioterápia,1
310925741,57,Fizioterápia,1
321427411,57,Fizioterápia,1
325025710,57,Fizioterápia,1
330125710,57,Fizioterápia,1
330125721,57,Fizioterápia,1
330125722,57,Fizioterápia,1
330125741,57,Fizioterápia,1
330125742,57,Fizioterápia,1
330125751,57,Fizioterápia,1
330125752,57,Fizioterápia,1
330127411,57,Fizioterápia,1
330127412,57,Fizioterápia,1
330227411,57,Fizioterápia,1
330227412,57,Fizioterápia,1
330227541,57,Fizioterápia,1
333827411,57,Fizioterápia,1
333827421,57,Fizioterápia,1
333827541,57,Fizioterápia,1
340125720,57,Fizioterápia,1
340125721,57,Fizioterápia,1
340125750,57,Fizioterápia,1
340125751,57,Fizioterápia,1
340927411,57,Fizioterápia,1
340927412,57,Fizioterápia,1
350125710,57,Fizioterápia,1
350125740,57,Fizioterápia,1
350125741,57,Fizioterápia,1
350125742,57,Fizioterápia,1
350125750,57,Fizioterápia,1
350127411,57,Fizioterápia,1
350127412,57,Fizioterápia,1
350127413,57,Fizioterápia,1
350555701,57,Fizioterápia,1
361225711,57,Fizioterápia,1
361227411,57,Fizioterápia,1
361227412,57,Fizioterápia,1
361227541,57,Fizioterápia,1
370425711,57,Fizioterápia,1
370425721,57,Fizioterápia,1
370425731,57,Fizioterápia,1
370427411,57,Fizioterápia,1
370427421,57,Fizioterápia,1
370427541,57,Fizioterápia,1
380125721,57,Fizioterápia,1
380125741,57,Fizioterápia,1
380125751,57,Fizioterápia,1
38A025741,57,Fizioterápia,1
38A027411,57,Fizioterápia,1
38A027421,57,Fizioterápia,1
390125701,57,Fizioterápia,1
390125702,57,Fizioterápia,1
390125720,57,Fizioterápia,1
390125722,57,Fizioterápia,1
390125723,57,Fizioterápia,1
390125750,57,Fizioterápia,1
390127411,57,Fizioterápia,1
390127412,57,Fizioterápia,1
390127421,57,Fizioterápia,1
390127422,57,Fizioterápia,1
410125730,57,Fizioterápia,1
410125731,57,Fizioterápia,1
410125740,57,Fizioterápia,1
410125741,57,Fizioterápia,1
410125742,57,Fizioterápia,1
410125743,57,Fizioterápia,1
410125750,57,Fizioterápia,1
410125751,57,Fizioterápia,1
410125752,57,Fizioterápia,1
410125753,57,Fizioterápia,1
420125701,57,Fizioterápia,1
420125710,57,Fizioterápia,1
420125720,57,Fizioterápia,1
420125722,57,Fizioterápia,1
420125750,57,Fizioterápia,1
420127411,57,Fizioterápia,1
611727411,57,Fizioterápia,1
612525701,57,Fizioterápia,1
612525702,57,Fizioterápia,1
612525710,57,Fizioterápia,1
612525750,57,Fizioterápia,1
613127411,57,Fizioterápia,1
950125700,57,Fizioterápia,1
95012570B,57,Fizioterápia,1
95012570F,57,Fizioterápia,1
95012570I,57,Fizioterápia,1
950125710,57,Fizioterápia,1
95012571A,57,Fizioterápia,1
95012571B,57,Fizioterápia,1
95012571E,57,Fizioterápia,1
95012571H,57,Fizioterápia,1
950125720,57,Fizioterápia,1
950125721,57,Fizioterápia,1
950125722,57,Fizioterápia,1
950125724,57,Fizioterápia,1
950125725,57,Fizioterápia,1
950125727,57,Fizioterápia,1
950125728,57,Fizioterápia,1
950125729,57,Fizioterápia,1
95012572A,57,Fizioterápia,1
95012572B,57,Fizioterápia,1
95012572C,57,Fizioterápia,1
95012572L,57,Fizioterápia,1
95012572M,57,Fizioterápia,1
95012573B,57,Fizioterápia,1
95012590F,57,Fizioterápia,1
950127410,57,Fizioterápia,1
950127411,57,Fizioterápia,1
950127415,57,Fizioterápia,1
950127417,57,Fizioterápia,1
950127418,57,Fizioterápia,1
950127419,57,Fizioterápia,1
95012741B,57,Fizioterápia,1
95012741F,57,Fizioterápia,1
95012741H,57,Fizioterápia,1
95012741I,57,Fizioterápia,1
95012741K,57,Fizioterápia,1
95012741M,57,Fizioterápia,1
950127420,57,Fizioterápia,1
950127424,57,Fizioterápia,1
950127427,57,Fizioterápia,1
95012742F,57,Fizioterápia,1
950625701,57,Fizioterápia,1
951125700,57,Fizioterápia,1
951125703,57,Fizioterápia,1
951125710,57,Fizioterápia,1
951125714,57,Fizioterápia,1
951125722,57,Fizioterápia,1
951225710,57,Fizioterápia,1
951225760,57,Fizioterápia,1
951425700,57,Fizioterápia,1
952125700,57,Fizioterápia,1
952125701,57,Fizioterápia,1
952125702,57,Fizioterápia,1
952125703,57,Fizioterápia,1
952125704,57,Fizioterápia,1
952125705,57,Fizioterápia,1
952125706,57,Fizioterápia,1
952225701,57,Fizioterápia,1
952225720,57,Fizioterápia,1
952325702,57,Fizioterápia,1
952325720,57,Fizioterápia,1
953125720,57,Fizioterápia,1
953125750,57,Fizioterápia,1
954325720,57,Fizioterápia,1
955125720,57,Fizioterápia,1
955225720,57,Fizioterápia,1
956325720,57,Fizioterápia,1
956325750,57,Fizioterápia,1
A00125701,57,Fizioterápia,1
A95325705,57,Fizioterápia,1
A95325771,57,Fizioterápia,1
010926101,61,Transzfúziológia és véradó szolgálat,1
010926110,61,Transzfúziológia és véradó szolgálat,1
010926111,61,Transzfúziológia és véradó szolgálat,1
010926199,61,Transzfúziológia és véradó szolgálat,1
011526110,61,Transzfúziológia és véradó szolgálat,1
011616110,61,Transzfúziológia és véradó szolgálat,1
012226111,61,Transzfúziológia és véradó szolgálat,1
0122V9999,61,Transzfúziológia és véradó szolgálat,1
014426100,61,Transzfúziológia és véradó szolgálat,1
015015900,61,Transzfúziológia és véradó szolgálat,1
015526101,61,Transzfúziológia és véradó szolgálat,1
015526110,61,Transzfúziológia és véradó szolgálat,1
0156D5680,61,Transzfúziológia és véradó szolgálat,1
016422908,61,Transzfúziológia és véradó szolgálat,1
016426101,61,Transzfúziológia és véradó szolgálat,1
016426102,61,Transzfúziológia és véradó szolgálat,1
016426103,61,Transzfúziológia és véradó szolgálat,1
016426104,61,Transzfúziológia és véradó szolgálat,1
016426105,61,Transzfúziológia és véradó szolgálat,1
016426107,61,Transzfúziológia és véradó szolgálat,1
016426108,61,Transzfúziológia és véradó szolgálat,1
016426110,61,Transzfúziológia és véradó szolgálat,1
016426111,61,Transzfúziológia és véradó szolgálat,1
016426112,61,Transzfúziológia és véradó szolgálat,1
016426115,61,Transzfúziológia és véradó szolgálat,1
016426118,61,Transzfúziológia és véradó szolgálat,1
016426119,61,Transzfúziológia és véradó szolgálat,1
016426122,61,Transzfúziológia és véradó szolgálat,1
016426123,61,Transzfúziológia és véradó szolgálat,1
016426124,61,Transzfúziológia és véradó szolgálat,1
016426125,61,Transzfúziológia és véradó szolgálat,1
016426126,61,Transzfúziológia és véradó szolgálat,1
